year,team_id,sr_id,college_link
2001,155,chris-walsh-1,https://www.sports-reference.com/cfb/players/chris-walsh-1.html
2001,155,doug-chapman-1,https://www.sports-reference.com/cfb/players/doug-chapman-1.html
2001,155,byron-chamberlain-1,https://www.sports-reference.com/cfb/players/byron-chamberlain-1.html
2001,155,cris-carter-1,https://www.sports-reference.com/cfb/players/cris-carter-1.html
2001,155,randy-moss-1,https://www.sports-reference.com/cfb/players/randy-moss-1.html
2001,154,james-johnson-8,https://www.sports-reference.com/cfb/players/james-johnson-8.html
2001,154,jed-weaver-1,https://www.sports-reference.com/cfb/players/jed-weaver-1.html
2001,154,lamar-smith-2,https://www.sports-reference.com/cfb/players/lamar-smith-2.html
2001,156,curtis-jackson-1,https://www.sports-reference.com/cfb/players/curtis-jackson-1.html
2001,157,wane-mcgarity-1,https://www.sports-reference.com/cfb/players/wane-mcgarity-1.html
2001,157,dave-stachelski-1,https://www.sports-reference.com/cfb/players/dave-stachelski-1.html
2001,157,lamont-hall-1,https://www.sports-reference.com/cfb/players/lamont-hall-1.html
2001,157,cameron-cleeland-1,https://www.sports-reference.com/cfb/players/cameron-cleeland-1.html
2001,157,albert-connell-1,https://www.sports-reference.com/cfb/players/albert-connell-1.html
2001,157,willie-jackson-3,https://www.sports-reference.com/cfb/players/willie-jackson-3.html
2001,157,ricky-williams-4,https://www.sports-reference.com/cfb/players/ricky-williams-4.html
2001,156,bert-emanuel-1,https://www.sports-reference.com/cfb/players/bert-emanuel-1.html
2001,156,rod-rutledge-1,https://www.sports-reference.com/cfb/players/rod-rutledge-1.html
2001,156,fred-coleman-1,https://www.sports-reference.com/cfb/players/fred-coleman-1.html
2001,156,charles-e-johnson-1,https://www.sports-reference.com/cfb/players/charles-e-johnson-1.html
2001,156,jermaine-wiggins-1,https://www.sports-reference.com/cfb/players/jermaine-wiggins-1.html
2001,156,terry-glenn-1,https://www.sports-reference.com/cfb/players/terry-glenn-1.html
2001,156,jr-redmond-1,https://www.sports-reference.com/cfb/players/jr-redmond-1.html
2001,156,kevin-faulk-1,https://www.sports-reference.com/cfb/players/kevin-faulk-1.html
2001,156,antowain-smith-1,https://www.sports-reference.com/cfb/players/antowain-smith-1.html
2001,159,windrell-hayes-1,https://www.sports-reference.com/cfb/players/windrell-hayes-1.html
2001,159,anthony-becht-1,https://www.sports-reference.com/cfb/players/anthony-becht-1.html
2001,159,laveranues-coles-1,https://www.sports-reference.com/cfb/players/laveranues-coles-1.html
2001,159,curtis-martin-2,https://www.sports-reference.com/cfb/players/curtis-martin-2.html
2001,158,howard-cross-1,https://www.sports-reference.com/cfb/players/howard-cross-1.html
2001,158,thabiti-davis-1,https://www.sports-reference.com/cfb/players/thabiti-davis-1.html
2001,158,damon-washington-1,https://www.sports-reference.com/cfb/players/damon-washington-1.html
2001,158,daniel-campbell-1,https://www.sports-reference.com/cfb/players/daniel-campbell-1.html
2001,158,ike-hilliard-1,https://www.sports-reference.com/cfb/players/ike-hilliard-1.html
2001,158,joe-jurevicius-1,https://www.sports-reference.com/cfb/players/joe-jurevicius-1.html
2001,158,ron-dayne-1,https://www.sports-reference.com/cfb/players/ron-dayne-1.html
2001,158,amani-toomer-1,https://www.sports-reference.com/cfb/players/amani-toomer-1.html
2001,158,tiki-barber-1,https://www.sports-reference.com/cfb/players/tiki-barber-1.html
2001,161,will-blackwell-2,https://www.sports-reference.com/cfb/players/will-blackwell-2.html
2001,161,matt-cushing-1,https://www.sports-reference.com/cfb/players/matt-cushing-1.html
2001,161,jerame-tuman-1,https://www.sports-reference.com/cfb/players/jerame-tuman-1.html
2001,161,mark-bruener-1,https://www.sports-reference.com/cfb/players/mark-bruener-1.html
2001,161,troy-edwards-2,https://www.sports-reference.com/cfb/players/troy-edwards-2.html
2001,161,bobby-shaw-1,https://www.sports-reference.com/cfb/players/bobby-shaw-1.html
2001,161,chris-fuamatu-maafala-1,https://www.sports-reference.com/cfb/players/chris-fuamatu-maafala-1.html
2001,161,amos-zereoue-1,https://www.sports-reference.com/cfb/players/amos-zereoue-1.html
2001,161,plaxico-burress-1,https://www.sports-reference.com/cfb/players/plaxico-burress-1.html
2001,161,hines-ward-1,https://www.sports-reference.com/cfb/players/hines-ward-1.html
2001,161,jerome-bettis-1,https://www.sports-reference.com/cfb/players/jerome-bettis-1.html
2001,160,gari-scott-1,https://www.sports-reference.com/cfb/players/gari-scott-1.html
2001,160,jeff-thomason-1,https://www.sports-reference.com/cfb/players/jeff-thomason-1.html
2001,160,dameane-douglas-1,https://www.sports-reference.com/cfb/players/dameane-douglas-1.html
2001,160,na-brown-1,https://www.sports-reference.com/cfb/players/na-brown-1.html
2001,160,chad-lewis-1,https://www.sports-reference.com/cfb/players/chad-lewis-1.html
2001,160,todd-pinkston-1,https://www.sports-reference.com/cfb/players/todd-pinkston-1.html
2001,160,duce-staley-1,https://www.sports-reference.com/cfb/players/duce-staley-1.html
2001,163,charlie-rogers-1,https://www.sports-reference.com/cfb/players/charlie-rogers-1.html
2001,163,jay-graham-1,https://www.sports-reference.com/cfb/players/jay-graham-1.html
2001,163,itula-mili-1,https://www.sports-reference.com/cfb/players/itula-mili-1.html
2001,163,christian-fauria-1,https://www.sports-reference.com/cfb/players/christian-fauria-1.html
2001,163,james-williams-5,https://www.sports-reference.com/cfb/players/james-williams-5.html
2001,163,bobby-engram-1,https://www.sports-reference.com/cfb/players/bobby-engram-1.html
2001,163,ricky-watters-1,https://www.sports-reference.com/cfb/players/ricky-watters-1.html
2001,163,darrell-jackson-1,https://www.sports-reference.com/cfb/players/darrell-jackson-1.html
2001,163,shaun-alexander-1,https://www.sports-reference.com/cfb/players/shaun-alexander-1.html
2001,162,paul-smith-1,https://www.sports-reference.com/cfb/players/paul-smith-1.html
