year,player,pff_id,rush_grade,rec_grade,team
2024,Jairus Mack,136,,69.0,CHARLOTTE
2024,DJ Collins,248,,66.7,NC STATE
2024,JJ Hester,261,,56.8,OKLAHOMA
2024,Calvin Johnson II,256,,51.8,NWESTERN
2024,Ja'Mori Maclin,202,,62.5,KENTUCKY
2024,Drayden Dickmann,275,,58.3,RICE
2024,Joshua Hardeman,327,,56.5,USF
2024,Jake Orlando,126,,49.6,BUFFALO
2024,CJ Hester,216,,58.9,UMASS
2024,Jay Ducker,281,,70.6,SM HOUSTON
2024,Fredrick Moore,222,,65.5,MICHIGAN
2024,DJ Rogers,305,,61.1,TCU
2024,Decorion Temple,134,,29.7,C MICHIGAN
2024,Javon Campbell,209,,68.8,LA MONROE
2024,Kendrick Bell,222,,51.1,MICHIGAN
2024,Bill Davis,207,,55.7,LA LAFAYET
2024,Theo Melin Ohrstrom,312,,66.0,TEXAS A&M
2024,JR Wilson,335,,57.9,VIRGINIA
2024,Zacharyus Williams,328,,65.9,UTAH
2024,Mel Brown,146,,62.2,UCONN
2024,Amaree Williams,167,,59.6,FLORIDA ST
2024,George Dimopoulos,254,,52.1,N ILLINOIS
2024,Brock Lampe,254,,62.5,N ILLINOIS
2024,Chauncey Magwood,323,,56.8,UCF
2024,Sav'ell Smalls,143,,55.3,COLORADO
2024,Jyzaiah Rockwell,281,,64.9,SM HOUSTON
2024,John Montague,121,,53.5,BOSTON COL
2024,Braeden Wisloski,215,,63.2,MARYLAND
2024,Alexander Honig,146,,62.3,UCONN
2024,Amani Givens,208,,62.5,LA TECH
2024,Cam'ron Barfield,180,,64.5,HAWAII
2024,EJ Wilson Jr.,306,,62.6,TEMPLE
2024,Hahsaun Wilson,136,,59.9,CHARLOTTE
2024,Roman Mothershed,318,,61.5,TROY
2024,Shelton Sampson Jr.,211,,48.6,LSU
2024,Anthony Brown-Stephens,202,,66.2,KENTUCKY
2024,Javieon Butler,296,,53.3,SO MISS
2024,Devaughn Mortimer,347,,64.5,W MICHIGAN
2024,Judah Ezinwa,330,,35.2,UTEP
2024,Ja'Quavion Fraziars,163,,55.9,FLORIDA
2024,Mareyohn Hrabowski,347,,57.3,W MICHIGAN
2024,Luke Doty,289,,58.0,S CAROLINA
2024,Juwaun Price,251,,46.2,N TEXAS
2024,Jeremy Yancey,126,,53.2,BUFFALO
2024,Zae Baines,306,,52.3,TEMPLE
2024,Hayden Large,192,,58.8,IOWA
2024,Ezekiel Avit,215,,57.8,MARYLAND
2024,David Cole,200,,56.7,KENNESAW
2024,Brooks Johnson,141,,57.0,COAST CAR
2024,Christopher Frew,101,,54.9,AIR FORCE
2024,Regis Velez,237,,51.4,NAVY
2024,Amin Hassan,237,,57.1,NAVY
2024,Trayv'on Culbert,207,,61.7,LA LAFAYET
2024,Tevita Ahoafi-Noa,198,,38.4,KANSAS
2024,Rex Haynes,109,,44.4,ARIZONA
2024,Micah Barnett,275,,57.7,RICE
2024,Sterling Lockett,199,,53.4,KANSAS ST
2024,Kade Kolka,227,,54.5,MISS STATE
2024,Kendin Alexander,101,,45.4,AIR FORCE
2024,Henry Boyer,187,,47.6,ILLINOIS
2024,Kylen Austin,206,,48.8,LIBERTY
2024,Leyton Cure,198,,40.0,KANSAS
2024,Joey Bearns III,136,,53.8,CHARLOTTE
2024,Kyle Thomas,254,,46.2,N ILLINOIS
2024,TJ Lott,263,,51.9,DOMINION
2024,Jaren Hamilton,103,,53.1,ALABAMA
2024,Gabe Fisher,333,,65.1,VANDERBILT
2024,Brandon Hawkins Jr.,321,,59.7,UAB
2024,Jaylon Tillman,122,,46.4,BOWL GREEN
2024,Zach Gillespie,223,,61.0,MICH STATE
2024,Ben Marshall,130,,54.2,CAL
2024,Kahanu Davis,329,,45.7,UTAH ST
2024,Lonnie Adkism,281,,51.3,SM HOUSTON
2024,Nate Floyd,239,,59.8,NEVADA
2024,KeDarius Wade,207,,53.1,LA LAFAYET
2024,Micah Gilbert,258,,47.2,NOTRE DAME
2024,Jovoni Johnson-McCray,275,,53.8,RICE
2024,Parker Livingstone,311,,55.5,TEXAS
2024,Dylan Wright,305,,57.1,TCU
2024,Justin Erb,351,,43.9,WYOMING
2024,Jackson Ford,320,,45.4,TULSA
2024,Winn Sharp,122,,50.2,BOWL GREEN
2024,Jon Montiero,206,,57.4,LIBERTY
2024,Carlito Capanang Jr.,180,,58.3,HAWAII
2024,Evan Rau,101,,31.9,AIR FORCE
2024,Parker Menefee,101,,46.5,AIR FORCE
2024,Josh Williamson,200,,55.8,KENNESAW
2024,Chase Byrd,140,,59.9,CLEMSON
2024,Mason Fakahua,128,,28.0,BYU
2024,Zavian Hales,296,,56.0,SO MISS
2024,Brock Lium,169,,56.9,FRESNO ST
2024,Antoine Sullivan,169,,55.6,FRESNO ST
2024,Mason Muaau,144,,52.9,COLO STATE
2024,Tank Boston,248,,58.3,NC STATE
2024,Ta'Ron Haile,304,,55.8,SYRACUSE
2024,Jeremiah Melvin,339,,55.2,WAKE
2024,Shaun Nicholas,319,,51.3,TULANE
2024,Micah Tease,312,,48.3,TEXAS A&M
2024,Quinn Clark,238,,56.8,NEBRASKA
2024,Khai Prean,319,,54.6,TULANE
2024,Kyan Berry-Johnson,349,,54.2,WISCONSIN
2024,Taeshaun Lyons,328,,59.7,UTAH
2024,Owen Coutts,340,,56.6,WASHINGTON
2024,Morgan Pearson,143,,55.8,COLORADO
2024,Brock Montgomery,146,,46.0,UCONN
2024,Tony Martin,347,,57.4,W MICHIGAN
2024,Trey Cooley,176,,61.4,GA TECH
2024,Jordan Anderson,265,,46.2,OREGON ST
2024,Ryan Sims,221,,59.4,MIAMI OH
2024,Dash Dorsey,201,,46.1,KENT STATE
2024,John Neider,146,,52.9,UCONN
2024,Travis Ambrose,134,,44.9,C MICHIGAN
2024,Tobi Olawole,114,,59.3,ARMY
2024,Charlie Browder,307,,38.3,TENNESSEE
2024,Jaylon Griffin,314,,44.3,TEXAS ST
2024,Michael Churich,324,,38.3,UCLA
2024,Rico Walker,115,,53.1,AUBURN
2024,Rusty VanWetzinga,192,,59.7,IOWA
2024,Hampton Earle,140,,53.9,CLEMSON
2024,Chris Smalley,239,,36.8,NEVADA
2024,Andrew Lentsch,192,,59.4,IOWA
2024,Jacob Simpson,225,,35.1,MINNESOTA
2024,Weston Wolff,327,,48.6,USF
2024,Charlie Johnson,140,,57.0,CLEMSON
2024,Evan Dangler,327,,37.2,USF
2024,Leron Husbands,215,,38.4,MARYLAND
2024,Kezion Dia-Johnson,216,,44.9,UMASS
2024,Ryan Peppins,321,,60.0,UAB
2024,Lawson Albright,256,,52.3,NWESTERN
2024,Chanz Wiggins,337,,56.9,VA TECH
2024,Tyler Johnson,266,,51.8,PENN STATE
2024,Myles Walker,102,,51.9,AKRON
2024,Boski Barrett,333,,58.2,VANDERBILT
2024,Brycen Coleman,333,,56.4,VANDERBILT
2024,Devon Tauaefa,180,,50.5,HAWAII
2024,Connor Jones,316,,36.4,TOLEDO
2024,Ezavier Staples,324,,54.9,UCLA
2024,Mitchell Howell,224,,54.6,MIDDLE TN
2024,Ismael Zamor,121,,52.7,BOSTON COL
2024,Fatu Mukuba,281,,55.6,SM HOUSTON
2024,Zavier Short,108,,53.2,APP STATE
2024,Nic Anderson,261,,55.9,OKLAHOMA
2024,John Bechtle,146,,34.2,UCONN
2024,Titus Rohrer,307,,37.9,TENNESSEE
2024,James Madison II,229,,48.6,MISSOURI
2024,Amir Jackson,163,,59.8,FLORIDA
2024,Jalen Johnson,254,,46.9,N ILLINOIS
2024,Ethan Erickson,128,,45.6,BYU
2024,Slade Alexander,224,,52.1,MIDDLE TN
2024,Cameron Ball,227,,43.9,MISS STATE
2024,Anthony Benjamin,196,,60.0,JVILLE ST
2024,Jaden Walley,227,,46.4,MISS STATE
2024,Jamarion Carroll,287,,54.6,SMU
2024,Damien Alford,328,,54.4,UTAH
2024,Quinton Stewart,262,,35.6,OKLA STATE
2024,Bryce Cohoon,198,,56.2,KANSAS
2024,Ray Paulo,128,,48.9,BYU
2024,Chris Lawson Jr.,108,,54.7,APP STATE
2024,Mark Anthony Scott Jr.,126,,65.8,BUFFALO
2024,JP Mikhael,174,,52.0,GA SOUTHRN
2024,Caleb Driskill,351,,55.8,WYOMING
